0,000311025
0,000116802
0,000129961
6,7053e-05
7,3735e-05
9,0411e-05
6,4821e-05
7,7342e-05
8,1224e-05
5,5088e-05
8,4101e-05
8,3861e-05
8,8998e-05
0,000110171
7,2734e-05
0,000111955
9,4563e-05
0,000103452
8,3715e-05
9,4149e-05
7,6562e-05
0,000114122
6,1703e-05
6,5282e-05
6,7903e-05
6,2689e-05
6,031e-05
5,8853e-05
4,7388e-05
7,115e-05
5,3017e-05
5,5641e-05
6,1004e-05
5,8147e-05
6,1972e-05
6,029e-05
5,5911e-05
7,6914e-05
7,0864e-05
5,2581e-05
4,8664e-05
5,9729e-05
5,4559e-05
7,1986e-05
6,5024e-05
6,065e-05
7,0094e-05
7,2048e-05
4,8911e-05
5,057e-05
6,4401e-05
4,7943e-05
5,0791e-05
5,417e-05
5,9722e-05
5,2916e-05
6,5277e-05
6,0707e-05
5,9187e-05
6,4588e-05
8,2871e-05
8,8981e-05
6,6339e-05
6,0884e-05
5,4713e-05
5,1429e-05
7,999e-05
5,4094e-05
6,5755e-05
5,217e-05
5,4393e-05
3,8462e-05
4,7741e-05
4,3012e-05
5,8554e-05
5,0286e-05
7,7429e-05
5,1802e-05
5,8069e-05
4,8687e-05
6,4418e-05
6,1093e-05
7,3906e-05
5,4017e-05
7,1549e-05
5,6132e-05
6,1764e-05
7,6745e-05
6,121e-05
6,3642e-05
5,7968e-05
5,5033e-05
5,4392e-05
5,0631e-05
6,6049e-05
5,8838e-05
7,5004e-05
6,6389e-05
6,3599e-05
6,8078e-05
5,1043e-05
6,0474e-05
6,0491e-05
5,2184e-05
7,9023e-05
5,8591e-05
6,5348e-05
6,4984e-05
8,475e-05
6,2079e-05
7,4666e-05
6,7818e-05
6,3823e-05
6,7462e-05
5,9696e-05
5,7597e-05
6,1687e-05
4,4803e-05
6,1423e-05
5,3308e-05
6,2003e-05
6,3294e-05
7,4817e-05
6,6135e-05
5,6045e-05
5,9323e-05
6,6026e-05
5,5851e-05
5,5755e-05
5,2185e-05
6,2908e-05
6,205e-05
6,4337e-05
5,5407e-05
5,9582e-05
5,1088e-05
5,8585e-05
4,6008e-05
5,3518e-05
5,5631e-05
6,2179e-05
5,7845e-05
4,5156e-05
5,1966e-05
6,3139e-05
7,728e-05
7,8356e-05
8,7615e-05
7,9217e-05
7,0441e-05
9,3994e-05
6,8381e-05
6,3339e-05
6,2363e-05
5,0134e-05
7,4724e-05
6,3839e-05
5,0895e-05
5,8172e-05
9,0062e-05
0,000105725
