0,00459927
0,005197416
0,003785033
0,003271505
0,003369922
0,002347197
0,004448679
0,002874319
0,003620842
0,002204074
0,003487058
0,002634341
0,003640175
0,002301361
0,003809694
0,002174347
0,002079825
0,002005646
0,002195147
0,002011483
0,001988777
0,001895036
0,001879215
0,001741223
0,001612756
0,001695459
0,001544627
0,001914497
0,001772437
0,00160976
0,001674359
0,001637392
0,001667772
0,001612509
0,001673911
0,001811395
0,001897948
0,00241915
0,002032132
0,002024915
0,001942503
0,001923368
0,001853704
0,002035625
0,001887887
0,001945591
0,001767677
0,002753891
0,004506412
0,0028205
0,003702981
0,001880587
0,001687647
0,001647067
0,001803132
0,001724834
0,003293322
0,001776807
0,001684046
0,001657779
0,001597589
0,001705448
0,001713959
0,001650538
0,001631022
0,001727
0,001608761
0,001610897
0,001657656
0,001594059
0,001654379
0,00171929
0,001712421
0,0018705
0,001772301
0,001621466
0,001744335
0,001775674
0,001676754
0,001677718
0,001882971
0,001745355
0,001844372
0,001870332
0,001772282
0,001707305
0,003973856
0,002443022
0,003389069
0,002263858
0,002578686
0,002270547
0,001701962
0,001623144
0,00160753
0,001661453
0,001551402
0,00163126
0,001717707
0,00161779
0,001647497
0,001633157
0,001581998
0,001570607
0,001719779
0,001596161
0,001528815
0,001656401
0,00153755
0,001550026
0,001699165
0,001577833
0,001953456
0,001786501
0,001646225
0,001625499
0,001653767
0,001553172
0,001536996
0,001677957
0,0015285
0,001577336
0,001815283
0,001573671
0,001528124
0,001606632
0,001558955
0,00163355
0,001606126
0,001689891
0,001556887
0,001588936
0,001615471
0,001617135
0,001656695
0,001545511
0,00154677
0,001667202
0,001536785
0,001630634
0,00161685
0,00155533
0,001576862
0,001905071
0,001563659
0,00158593
0,001619505
0,001683361
0,001658151
0,001648013
0,001645374
0,001579125
0,001585723
0,001618471
0,001506346
0,001695764
0,00161156
0,00159266
0,001624622
0,001563984
0,001657325
0,001628175
0,001633967
0,001689026
0,001763664
0,001732415
0,001559482
0,001585513
0,001592589
0,001564625
0,001665105
0,00152816
0,00154037
0,001683269
0,001559887
0,001591355
0,001636263
0,001640362
0,001636166
0,001590004
0,001654149
0,001726632
0,001667038
0,001589655
0,001605627
0,002552372
0,001613205
0,001677678
0,001581217
0,001657906
0,001790021
0,001692923
0,00153424
0,001597123
0,001566997
0,001612783
0,001657161
0,001563201
0,0015688
0,001591655
0,0015552
0,001566303
0,001544318
0,001610005
0,001596025
0,001601744
0,001617143
0,001569807
0,001568577
0,00153449
0,001562751
0,001840904
0,001613348
0,001669651
0,001617872
0,001707781
0,001659832
0,001591434
0,001564295
0,001921469
0,001910287
0,002060147
0,002541026
0,002796996
0,00186013
0,002496159
0,002572539
0,001695394
0,00243561
0,002281048
0,001571909
0,001671392
0,001613152
0,001673926
0,001620191
0,001616189
0,001667489
0,001666665
0,001816145
0,001618093
0,001627124
0,001584312
0,001559161
0,001602835
0,001600941
0,001542743
0,001552579
0,001713915
0,001741743
0,001589767
0,001588904
0,001517542
0,001581218
0,001567392
0,001605111
0,001613338
0,001603588
0,00157899
0,001559027
0,001623227
0,001596
0,001581548
0,001701157
0,001675672
0,001592511
0,001518645
0,001754799
0,001669775
0,001690133
0,001692218
0,001745005
0,001670358
0,001791665
0,001649009
0,001844165
0,001757541
0,001688615
0,001753059
0,001765907
0,001861236
0,001651123
0,001740212
0,00165538
0,001700438
0,001810785
0,001675887
0,00169705
0,001731355
0,001695666
0,001739617
0,00173258
0,001778914
0,001790833
0,001658105
0,00180801
0,00164755
0,00163366
0,001743843
0,001720767
0,001669341
0,001702431
0,001625731
0,001667929
0,001629189
0,001690449
0,00174214
0,001659351
0,001833927
0,001773422
0,001710888
0,001661349
0,001667556
0,00171393
0,001687147
0,001716696
0,001571006
0,001640798
0,001691922
0,001709035
0,001637095
0,001617395
0,001801066
0,001718247
0,0016552
0,001669279
0,00161906
0,001690619
0,001635373
0,001637808
0,001649957
0,001717097
0,001738195
0,001678593
0,001667938
0,001760027
0,001603524
0,001879716
0,001732418
0,00179997
0,001706787
0,001699923
0,001786289
0,001863882
0,001760059
0,001631057
0,001627399
0,001675642
0,001874752
0,001704062
0,001703906
0,001659459
0,001647422
0,001737767
0,001749307
0,001654605
0,001881048
0,001662169
0,001797106
0,001649333
0,001725168
0,001768061
0,001768905
0,001670067
0,001668019
0,001666535
0,001805776
0,001780193
0,001867615
0,001814004
0,001734904
0,001771379
0,001747401
0,00177268
0,001840223
0,00172929
0,001775139
0,001762162
0,00182697
0,002458552
0,001836935
0,001695705
0,001807285
0,001833944
0,001877445
0,001842219
0,001968803
0,001858102
0,001778947
0,001801824
0,001839016
0,002187375
0,001765096
0,001787518
0,00169747
0,001727079
0,001656276
0,001794431
0,001782484
0,001717864
0,001696367
0,001731013
0,001680383
0,001702232
0,001778824
0,00176332
0,001651241
0,001656078
0,001696025
0,00166722
0,001776924
0,001759347
0,001769744
0,001694809
0,001674353
0,001810646
0,001773804
0,00180478
0,001801036
0,001644357
0,00170942
0,001720454
0,001744196
0,001713716
0,001803607
0,001638039
0,001732273
0,001796229
0,001807497
0,001723785
0,001740057
0,001619846
0,001669581
0,00168203
0,001767221
0,001659756
0,001739641
0,001745874
0,001705948
0,001708117
0,00167463
0,001665261
0,003356998
0,001809639
0,001655137
0,001810108
0,001803781
0,001732017
0,001841365
0,001737566
0,001725945
0,001771165
0,001734028
0,00172694
0,001781957
0,001727191
0,001684448
0,001760523
0,001702054
0,001715602
0,001789366
0,001784964
0,001871158
0,001686148
0,001755225
0,001814351
0,001778015
0,001739376
0,00177405
0,001776629
0,001754138
0,001684663
0,001691526
0,001661627
0,001979576
0,001787509
0,001655033
0,001644751
0,001699995
0,001697386
0,001773254
0,001826308
0,001864873
0,001821556
0,001837237
0,001852668
